Tempo, Erro Little
2750.00, 0.00000000000658401675
2760.00, 0.00000000000625864508
2770.00, 0.00000000000628827849
2780.00, 0.00000000000732817322
2790.00, 0.00000000000561765435
2800.00, 0.00000000000585061426
2810.00, 0.00000000000590178340
2820.00, 0.00000000000568906510
2830.00, 0.00000000000594296617
2840.00, 0.00000000000519687982
2850.00, 0.00000000000513474463
2860.00, 0.00000000000570626619
2870.00, 0.00000000000593383979
2880.00, 0.00000000000655843262
2890.00, 0.00000000000692919550
2900.00, 0.00000000000680912184
2910.00, 0.00000000000842098049
2920.00, 0.00000000000691077360
2930.00, 0.00000000000610863400
2940.00, 0.00000000000688183885
2950.00, 0.00000000000437574890
2960.00, 0.00000000000494654274
2970.00, 0.00000000000654380326
2980.00, 0.00000000000714401238
2990.00, 0.00000000000746910259
3000.00, 0.00000000000720126172
3010.00, 0.00000000000746543105
3020.00, 0.00000000000735123074
3030.00, 0.00000000000853099102
3040.00, 0.00000000000625338887
3050.00, 0.00000000000447232659
3060.00, 0.00000000000279707117
3070.00, 0.00000000000337169702
3080.00, 0.00000000000245335609
3090.00, 0.00000000000124822028
3100.00, 0.00000000000104115674
3110.00, 0.00000000000001085200
3120.00, 0.00000000000058742984
3130.00, 0.00000000000163159156
3140.00, 0.00000000000097369031
3150.00, 0.00000000000196393813
3160.00, 0.00000000000341236414
3170.00, 0.00000000000418552346
3180.00, 0.00000000000444632092
3190.00, 0.00000000000377894634
3200.00, 0.00000000000464747034
3210.00, 0.00000000000466573741
3220.00, 0.00000000000551396862
3230.00, 0.00000000000632257137
3240.00, 0.00000000000444734700
3250.00, 0.00000000000465371968
3260.00, 0.00000000000413568312
3270.00, 0.00000000000497595671
3280.00, 0.00000000000493794979
3290.00, 0.00000000000390353548
3300.00, 0.00000000000282562775
3310.00, 0.00000000000133874509
3320.00, 0.00000000000211012544
3330.00, 0.00000000000443688142
3340.00, 0.00000000000599822362
3350.00, 0.00000000000497537775
3360.00, 0.00000000000443554134
3370.00, 0.00000000000482768383
3380.00, 0.00000000000667099405
3390.00, 0.00000000000757854109
3400.00, 0.00000000000591359557
3410.00, 0.00000000000635256344
3420.00, 0.00000000000629116334
3430.00, 0.00000000000706072353
3440.00, 0.00000000000583750452
3450.00, 0.00000000000594612250
3460.00, 0.00000000000622193876
3470.00, 0.00000000000688869881
3480.00, 0.00000000000697497875
3490.00, 0.00000000000602516995
3500.00, 0.00000000000474248245
3510.00, 0.00000000000387801857
3520.00, 0.00000000000337663534
3530.00, 0.00000000000079147973
3540.00, 0.00000000000060024858
3550.00, 0.00000000000086298113
3560.00, 0.00000000000022289635
3570.00, 0.00000000000018617920
3580.00, 0.00000000000096523614
3590.00, 0.00000000000141907363
3600.00, 0.00000000000010745268
3610.00, 0.00000000000043560685
3620.00, 0.00000000000066756323
3630.00, 0.00000000000157184899
3640.00, 0.00000000000121377344
3650.00, 0.00000000000047604802
3660.00, 0.00000000000128467029
3670.00, 0.00000000000263067606
3680.00, 0.00000000000308088798
3690.00, 0.00000000000277154168
3700.00, 0.00000000000186791901
3710.00, 0.00000000000310567544
3720.00, 0.00000000000330814803
3730.00, 0.00000000000230332333
3740.00, 0.00000000000252988082
3750.00, 0.00000000000114029012
3760.00, 0.00000000000091329028
3770.00, 0.00000000000103572706
3780.00, 0.00000000000057270941
3790.00, 0.00000000000217932616
3800.00, 0.00000000000329580026
3810.00, 0.00000000000272087171
3820.00, 0.00000000000062916165
3830.00, 0.00000000000074771352
3840.00, 0.00000000000038660698
3850.00, 0.00000000000222178005
3860.00, 0.00000000000057489820
3870.00, 0.00000000000064569704
3880.00, 0.00000000000075016555
3890.00, 0.00000000000011504383
3900.00, 0.00000000000049927597
3910.00, 0.00000000000017533934
3920.00, 0.00000000000108069673
3930.00, 0.00000000000123743854
3940.00, 0.00000000000097276267
3950.00, 0.00000000000160529055
3960.00, 0.00000000000049654291
3970.00, 0.00000000000089931534
3980.00, 0.00000000000103619717
3990.00, 0.00000000000142614132
4000.00, 0.00000000000045244407
4010.00, 0.00000000000149196974
4020.00, 0.00000000000073299006
4030.00, 0.00000000000017018591
4040.00, 0.00000000000053042380
4050.00, 0.00000000000095018828
4060.00, 0.00000000000037822393
4070.00, 0.00000000000112713268
4080.00, 0.00000000000162884463
4090.00, 0.00000000000058437847
4100.00, 0.00000000000167307097
4110.00, 0.00000000000118290013
4120.00, 0.00000000000022654491
4130.00, 0.00000000000010549157
4140.00, 0.00000000000068265185
4150.00, 0.00000000000115870421
4160.00, 0.00000000000043438777
4170.00, 0.00000000000101692569
4180.00, 0.00000000000015364186
4190.00, 0.00000000000372706770
4200.00, 0.00000000000568427553
4210.00, 0.00000000000682950094
4220.00, 0.00000000001162789873
4230.00, 0.00000000001367896118
4240.00, 0.00000000001596853509
4250.00, 0.00000000001430212069
4260.00, 0.00000000001398755721
4270.00, 0.00000000001375362194
4280.00, 0.00000000001387353470
4290.00, 0.00000000001361237728
4300.00, 0.00000000001324567279
4310.00, 0.00000000001557364133
4320.00, 0.00000000001622834809
4330.00, 0.00000000001724690703
4340.00, 0.00000000001866872715
4350.00, 0.00000000001584867003
4360.00, 0.00000000001536166333
4370.00, 0.00000000001423624760
4380.00, 0.00000000001504840610
4390.00, 0.00000000001579814925
4400.00, 0.00000000001606777038
4410.00, 0.00000000001578643292
4420.00, 0.00000000001765524445
4430.00, 0.00000000001411586429
4440.00, 0.00000000001528795189
4450.00, 0.00000000001656735773
4460.00, 0.00000000001753762413
4470.00, 0.00000000002016605329
4480.00, 0.00000000002099630105
4490.00, 0.00000000002176837747
4500.00, 0.00000000002231258451
4510.00, 0.00000000002358301098
4520.00, 0.00000000002372298972
4530.00, 0.00000000002310804239
4540.00, 0.00000000002339217188
4550.00, 0.00000000002364971934
4560.00, 0.00000000002329595631
4570.00, 0.00000000002402163017
4580.00, 0.00000000002547977627
4590.00, 0.00000000002481330549
4600.00, 0.00000000002597225560
4610.00, 0.00000000002392020262
4620.00, 0.00000000002670949833
4630.00, 0.00000000002685186231
4640.00, 0.00000000002876611579
4650.00, 0.00000000003007426252
4660.00, 0.00000000003070586493
4670.00, 0.00000000003150593588
4680.00, 0.00000000003045151674
4690.00, 0.00000000002815453903
4700.00, 0.00000000002801181032
4710.00, 0.00000000002719062996
4720.00, 0.00000000002895718648
4730.00, 0.00000000002865928371
4740.00, 0.00000000002905946360
4750.00, 0.00000000002995800700
4760.00, 0.00000000003139629529
4770.00, 0.00000000003389376670
4780.00, 0.00000000003504580220
4790.00, 0.00000000003602980761
4800.00, 0.00000000003616295674
4810.00, 0.00000000003566975491
4820.00, 0.00000000003211622331
4830.00, 0.00000000003460797491
4840.00, 0.00000000003503579111
4850.00, 0.00000000003777974374
4860.00, 0.00000000003940228656
4870.00, 0.00000000003786811966
4880.00, 0.00000000003449107016
4890.00, 0.00000000003390051868
4900.00, 0.00000000003412575300
4910.00, 0.00000000003156959720
4920.00, 0.00000000002978910131
4930.00, 0.00000000003030664044
4940.00, 0.00000000003154242102
4950.00, 0.00000000003370874543
4960.00, 0.00000000003308540594
4970.00, 0.00000000003502511562
4980.00, 0.00000000003498174450
4990.00, 0.00000000003418704599
5000.00, 0.00000000003407818559
5010.00, 0.00000000003501400211
5020.00, 0.00000000003617570046
5030.00, 0.00000000003688797228
5040.00, 0.00000000003658609136
5050.00, 0.00000000003664415082
5060.00, 0.00000000003634591629
5070.00, 0.00000000003355960692
5080.00, 0.00000000003352123700
5090.00, 0.00000000003451387049
5100.00, 0.00000000003476735046
5110.00, 0.00000000003151732824
5120.00, 0.00000000003267388790
5130.00, 0.00000000003469191644
5140.00, 0.00000000003370759704
5150.00, 0.00000000003586866871
5160.00, 0.00000000003623888993
5170.00, 0.00000000003595378682
5180.00, 0.00000000003667985577
5190.00, 0.00000000003662418025
5200.00, 0.00000000003806154957
5210.00, 0.00000000003773517263
5220.00, 0.00000000003730715086
5230.00, 0.00000000003739145321
5240.00, 0.00000000003555159465
5250.00, 0.00000000003454028079
5260.00, 0.00000000003432149877
5270.00, 0.00000000003428406907
5280.00, 0.00000000003280792044
5290.00, 0.00000000003222642856
5300.00, 0.00000000003044949492
5310.00, 0.00000000003162644452
5320.00, 0.00000000003212276712
5330.00, 0.00000000003344414936
5340.00, 0.00000000003099131715
5350.00, 0.00000000003155583954
5360.00, 0.00000000003146191207
5370.00, 0.00000000003099551562
5380.00, 0.00000000003020506154
5390.00, 0.00000000002791448756
5400.00, 0.00000000002957515873
5410.00, 0.00000000002933556653
5420.00, 0.00000000003050285068
5430.00, 0.00000000003036096635
5440.00, 0.00000000003098046125
5450.00, 0.00000000003280052141
5460.00, 0.00000000003268015112
5470.00, 0.00000000003302041886
5480.00, 0.00000000003193627220
5490.00, 0.00000000003158524484
5500.00, 0.00000000002875496456
5510.00, 0.00000000002993845579
5520.00, 0.00000000003038380875
5530.00, 0.00000000003060823860
5540.00, 0.00000000003290185182
5550.00, 0.00000000003329104917
5560.00, 0.00000000003396917253
5570.00, 0.00000000003300706496
5580.00, 0.00000000003270918258
5590.00, 0.00000000003372379849
5600.00, 0.00000000003370383443
5610.00, 0.00000000003374197926
5620.00, 0.00000000003597855520
5630.00, 0.00000000003826944404
5640.00, 0.00000000003790131924
5650.00, 0.00000000003676977299
5660.00, 0.00000000003510823316
5670.00, 0.00000000003587628935
5680.00, 0.00000000003493408861
5690.00, 0.00000000003369786828
5700.00, 0.00000000003248755214
5710.00, 0.00000000003440706661
5720.00, 0.00000000003267352968
5730.00, 0.00000000003317450177
5740.00, 0.00000000003230047046
5750.00, 0.00000000003172399843
5760.00, 0.00000000003111031441
5770.00, 0.00000000003088867963
5780.00, 0.00000000002964491413
5790.00, 0.00000000002898279013
5800.00, 0.00000000002744521884
5810.00, 0.00000000002839248715
5820.00, 0.00000000002890616089
5830.00, 0.00000000002748907916
5840.00, 0.00000000002801742475
5850.00, 0.00000000002966490465
5860.00, 0.00000000002893612086
5870.00, 0.00000000002951537756
5880.00, 0.00000000003046601599
5890.00, 0.00000000002603735413
5900.00, 0.00000000002607357039
5910.00, 0.00000000002713662888
5920.00, 0.00000000002529113204
5930.00, 0.00000000002246654425
5940.00, 0.00000000002492992358
5950.00, 0.00000000002308576420
5960.00, 0.00000000002272973216
5970.00, 0.00000000001965900142
5980.00, 0.00000000002234045978
5990.00, 0.00000000002333844186
6000.00, 0.00000000002334814980
6010.00, 0.00000000002636217503
6020.00, 0.00000000002678386419
6030.00, 0.00000000002694672133
6040.00, 0.00000000002809688506
6050.00, 0.00000000002605585235
6060.00, 0.00000000002630167568
6070.00, 0.00000000002818581262
6080.00, 0.00000000002646489885
6090.00, 0.00000000002741680667
6100.00, 0.00000000003109118475
6110.00, 0.00000000003137483936
6120.00, 0.00000000003253122901
6130.00, 0.00000000003124393626
6140.00, 0.00000000003049233435
6150.00, 0.00000000002903594075
6160.00, 0.00000000002852051451
6170.00, 0.00000000002912661562
6180.00, 0.00000000003018330160
6190.00, 0.00000000003085131890
6200.00, 0.00000000003007303347
6210.00, 0.00000000003219223846
6220.00, 0.00000000003193298750
6230.00, 0.00000000002935501408
6240.00, 0.00000000002856413717
6250.00, 0.00000000002766512280
6260.00, 0.00000000002909457831
6270.00, 0.00000000002857684315
6280.00, 0.00000000002457917637
6290.00, 0.00000000002601324711
6300.00, 0.00000000002759790703
6310.00, 0.00000000002779045223
6320.00, 0.00000000002774460826
6330.00, 0.00000000002702236525
6340.00, 0.00000000002629382779
6350.00, 0.00000000002261915958
6360.00, 0.00000000001942854124
6370.00, 0.00000000002020579233
6380.00, 0.00000000001874914156
6390.00, 0.00000000001829701364
6400.00, 0.00000000002050476802
6410.00, 0.00000000002123706809
6420.00, 0.00000000002267831322
6430.00, 0.00000000001846675417
6440.00, 0.00000000001896697036
6450.00, 0.00000000001471783329
6460.00, 0.00000000000934421897
6470.00, 0.00000000000972537198
6480.00, 0.00000000001144492487
6490.00, 0.00000000000995530958
6500.00, 0.00000000000747859934
6510.00, 0.00000000001029367997
6520.00, 0.00000000001297183368
6530.00, 0.00000000001348377356
6540.00, 0.00000000001397658725
6550.00, 0.00000000001665000256
6560.00, 0.00000000001965296112
6570.00, 0.00000000002062098235
6580.00, 0.00000000002152129169
6590.00, 0.00000000002425685564
6600.00, 0.00000000002593273773
6610.00, 0.00000000002792581921
6620.00, 0.00000000002658769515
6630.00, 0.00000000002687185977
6640.00, 0.00000000002704502074
6650.00, 0.00000000002623919745
6660.00, 0.00000000002665348541
6670.00, 0.00000000003035646517
6680.00, 0.00000000003029813900
6690.00, 0.00000000002829214337
6700.00, 0.00000000002874913415
6710.00, 0.00000000002751886045
6720.00, 0.00000000002716235310
6730.00, 0.00000000002958383625
6740.00, 0.00000000003081855344
6750.00, 0.00000000002969884018
6760.00, 0.00000000002959307625
6770.00, 0.00000000002640001325
6780.00, 0.00000000002554143052
6790.00, 0.00000000002865640537
6800.00, 0.00000000002860521455
6810.00, 0.00000000003244350405
6820.00, 0.00000000003359516354
6830.00, 0.00000000003414596427
6840.00, 0.00000000003535124667
6850.00, 0.00000000003322831897
6860.00, 0.00000000003586602196
6870.00, 0.00000000003563172543
6880.00, 0.00000000003456089104
6890.00, 0.00000000003213217453
6900.00, 0.00000000003147050372
6910.00, 0.00000000003503397182
6920.00, 0.00000000003594128120
6930.00, 0.00000000003830074539
6940.00, 0.00000000003979347147
6950.00, 0.00000000003973715020
6960.00, 0.00000000003903997958
6970.00, 0.00000000004349253986
6980.00, 0.00000000004381989563
6990.00, 0.00000000004082790616
7000.00, 0.00000000004115719701
7010.00, 0.00000000004080962695
7020.00, 0.00000000003905239370
7030.00, 0.00000000003827292389
7040.00, 0.00000000003750018698
7050.00, 0.00000000003775694948
7060.00, 0.00000000003761539821
7070.00, 0.00000000003643063238
7080.00, 0.00000000004012505259
7090.00, 0.00000000004319331698
7100.00, 0.00000000004143234627
7110.00, 0.00000000004001478966
7120.00, 0.00000000004090724764
7130.00, 0.00000000004033912787
7140.00, 0.00000000004287680107
7150.00, 0.00000000004168322458
7160.00, 0.00000000004042653972
7170.00, 0.00000000004047882429
7180.00, 0.00000000004109745096
7190.00, 0.00000000003768826137
7200.00, 0.00000000003846490140
7210.00, 0.00000000003568337119
7220.00, 0.00000000003520137827
7230.00, 0.00000000003321174065
7240.00, 0.00000000003152802758
7250.00, 0.00000000003553660838
7260.00, 0.00000000003334564742
7270.00, 0.00000000003249302823
7280.00, 0.00000000003003684280
7290.00, 0.00000000002715723826
7300.00, 0.00000000002583413171
7310.00, 0.00000000002333561989
7320.00, 0.00000000002051229585
7330.00, 0.00000000001869499087
7340.00, 0.00000000001811499215
7350.00, 0.00000000001713580059
7360.00, 0.00000000001621405007
7370.00, 0.00000000001503443897
7380.00, 0.00000000001694977492
7390.00, 0.00000000001556361637
7400.00, 0.00000000001487515319
7410.00, 0.00000000001641985723
7420.00, 0.00000000001476059682
7430.00, 0.00000000001714886956
7440.00, 0.00000000001746931072
7450.00, 0.00000000001652031029
7460.00, 0.00000000001587801765
7470.00, 0.00000000001473731293
7480.00, 0.00000000001679960121
7490.00, 0.00000000001778645590
7500.00, 0.00000000001558621591
7510.00, 0.00000000001670051337
7520.00, 0.00000000001649193455
7530.00, 0.00000000001707274860
7540.00, 0.00000000001772507315
7550.00, 0.00000000001902183055
7560.00, 0.00000000001636454947
7570.00, 0.00000000001663374603
7580.00, 0.00000000001957051925
7590.00, 0.00000000001789204635
7600.00, 0.00000000001774330032
7610.00, 0.00000000002023193592
7620.00, 0.00000000001649000424
7630.00, 0.00000000001613742169
7640.00, 0.00000000001547000635
7650.00, 0.00000000001704546487
7660.00, 0.00000000001637248843
7670.00, 0.00000000001844780101
7680.00, 0.00000000002072523620
7690.00, 0.00000000002234652567
7700.00, 0.00000000002208372634
7710.00, 0.00000000002357535347
7720.00, 0.00000000002381448511
7730.00, 0.00000000002279493564
7740.00, 0.00000000002160193378
7750.00, 0.00000000002178322930
7760.00, 0.00000000001918060329
7770.00, 0.00000000001537366155
7780.00, 0.00000000001590245297
7790.00, 0.00000000001401990416
7800.00, 0.00000000001284275724
7810.00, 0.00000000001141280646
7820.00, 0.00000000001421116350
7830.00, 0.00000000001225071650
7840.00, 0.00000000001466497887
7850.00, 0.00000000001153988493
7860.00, 0.00000000001119167172
7870.00, 0.00000000000949311203
7880.00, 0.00000000001086986447
7890.00, 0.00000000001180871156
7900.00, 0.00000000001313231425
7910.00, 0.00000000001111313689
7920.00, 0.00000000001260939877
7930.00, 0.00000000001188589505
7940.00, 0.00000000001092065197
7950.00, 0.00000000000772094498
7960.00, 0.00000000000618219408
7970.00, 0.00000000000633466283
7980.00, 0.00000000001037348636
7990.00, 0.00000000000915176398
8000.00, 0.00000000000898524614
8010.00, 0.00000000001002728456
8020.00, 0.00000000000964490423
8030.00, 0.00000000001094141704
8040.00, 0.00000000000891068859
8050.00, 0.00000000000895812461
8060.00, 0.00000000001125061242
8070.00, 0.00000000000872577358
8080.00, 0.00000000001059628297
8090.00, 0.00000000001270988176
8100.00, 0.00000000001360330858
8110.00, 0.00000000001182095567
8120.00, 0.00000000001195939398
8130.00, 0.00000000001350759175
8140.00, 0.00000000001330229676
8150.00, 0.00000000001247097000
8160.00, 0.00000000001538838241
8170.00, 0.00000000001701224491
8180.00, 0.00000000001716682352
8190.00, 0.00000000001493316712
8200.00, 0.00000000001209628101
8210.00, 0.00000000001555957143
8220.00, 0.00000000001674356183
8230.00, 0.00000000002492772048
8240.00, 0.00000000001693757114
8250.00, 0.00000000001528360858
8260.00, 0.00000000001518586515
8270.00, 0.00000000001501887850
8280.00, 0.00000000001844859899
8290.00, 0.00000000001587597198
8300.00, 0.00000000001018601349
8310.00, 0.00000000000682257289
8320.00, 0.00000000000518116366
8330.00, 0.00000000000542378512
8340.00, 0.00000000000569812860
8350.00, 0.00000000001009553292
8360.00, 0.00000000001274813458
8370.00, 0.00000000001620487208
8380.00, 0.00000000001864869197
8390.00, 0.00000000001506128035
8400.00, 0.00000000001819428419
8410.00, 0.00000000001846456581
8420.00, 0.00000000001869364472
8430.00, 0.00000000001933064863
8440.00, 0.00000000002183923788
8450.00, 0.00000000002188547737
8460.00, 0.00000000002276544014
8470.00, 0.00000000002448497264
8480.00, 0.00000000002271647150
8490.00, 0.00000000002124995882
8500.00, 0.00000000001804828726
8510.00, 0.00000000001839679971
8520.00, 0.00000000001708684713
8530.00, 0.00000000002008291146
8540.00, 0.00000000002141849979
8550.00, 0.00000000002330833486
8560.00, 0.00000000002235784127
8570.00, 0.00000000001874042631
8580.00, 0.00000000001889570271
8590.00, 0.00000000001327021566
8600.00, 0.00000000001712393205
8610.00, 0.00000000001460730972
8620.00, 0.00000000001714718992
8630.00, 0.00000000001563644223
8640.00, 0.00000000001616544095
8650.00, 0.00000000001656342207
8660.00, 0.00000000001608162605
8670.00, 0.00000000001975461851
8680.00, 0.00000000001770026313
8690.00, 0.00000000001745060043
8700.00, 0.00000000001603292716
8710.00, 0.00000000001378512929
8720.00, 0.00000000000891404528
8730.00, 0.00000000001196161052
8740.00, 0.00000000001060235623
8750.00, 0.00000000001128439052
8760.00, 0.00000000000657437950
8770.00, 0.00000000000803801210
8780.00, 0.00000000000877335704
8790.00, 0.00000000001159668325
